datum,georegion,entries
2021-02-23,FR,0
2021-02-24,FR,2
2021-02-25,FR,2
2021-02-26,FR,1
2021-02-27,FR,1
2021-02-28,FR,0
2021-03-01,FR,3
2021-03-02,FR,2
2021-03-03,FR,3
2021-03-04,FR,2
2021-03-05,FR,1
2021-03-06,FR,0
2021-03-07,FR,0
2021-03-08,FR,3
2021-03-09,FR,0
2021-03-10,FR,0
2021-03-11,FR,2
2021-03-12,FR,3
2021-03-13,FR,1
2021-03-14,FR,1
2021-03-15,FR,0
2021-03-18,FR,3
2021-03-19,FR,1
2021-03-20,FR,0
2021-03-21,FR,2
2021-08-14,VS,1
2021-06-26,CH,0
2020-04-08,AR,0
2021-03-22,FR,1
2021-03-23,FR,2
2021-03-24,FR,0
2021-03-25,FR,3
2021-03-26,FR,3
2021-03-28,FR,1
2021-03-29,FR,0
2021-03-30,FR,1
2021-03-31,FR,1
2021-04-01,FR,2
2021-08-15,VS,0
2021-04-02,FR,0
2021-06-27,CH,4
2021-06-28,CH,6
2021-05-08,LU,3
2021-05-09,LU,4
2020-04-29,AR,0
2020-05-01,AR,0
2021-04-03,FR,1
2022-06-23,SH,1
2022-06-24,SH,0
2020-09-07,TG,1
2020-09-08,TG,1
2021-08-16,VS,0
2021-08-17,VS,2
2021-08-18,VS,0
2021-08-19,VS,1
2021-04-04,FR,1
2021-04-05,FR,1
2021-04-06,FR,0
2021-04-07,FR,0
2021-04-13,FR,0
2021-04-14,FR,1
2021-04-15,FR,2
2021-04-16,FR,1
2021-04-17,FR,2
2021-04-18,FR,0
2021-04-19,FR,2
2021-04-20,FR,0
2021-04-21,FR,4
2021-04-22,FR,0
2021-04-23,FR,2
2021-04-24,FR,1
2021-04-25,FR,2
2021-04-26,FR,2
2021-04-27,FR,0
2021-04-28,FR,0
2021-04-29,FR,1
2021-04-30,FR,1
2021-05-01,FR,0
2021-05-02,FR,1
2021-05-03,FR,3
2021-05-04,FR,0
2021-05-05,FR,2
2021-05-06,FR,1
2021-05-07,FR,3
2021-05-08,FR,1
2021-05-09,FR,0
2021-05-10,FR,0
2021-05-11,FR,0
2021-05-12,FR,1
2021-05-13,FR,0
2021-05-14,FR,1
2021-05-15,FR,0
2021-05-16,FR,1
2021-05-17,FR,1
2021-05-18,FR,3
2021-05-19,FR,1
2021-05-20,FR,2
2021-05-21,FR,0
2021-05-22,FR,2
2021-05-23,FR,2
2021-05-24,FR,0
2021-05-25,FR,1
2021-06-01,FR,1
2021-06-02,FR,0
2021-06-03,FR,1
2021-06-04,FR,3
2021-06-05,FR,0
2021-06-06,FR,0
2021-06-07,FR,1
2021-06-08,FR,1
2021-06-09,FR,1
2021-06-10,FR,0
2021-06-11,FR,1
2021-06-12,FR,1
2021-06-13,FR,0
2021-06-14,FR,1
2021-06-15,FR,0
2021-06-16,FR,1
2021-06-17,FR,1
2021-06-18,FR,0
2021-06-19,FR,0
2021-06-20,FR,0
2021-06-21,FR,0
2021-06-24,FR,0
2021-06-25,FR,0
2021-06-26,FR,0
2021-06-27,FR,0
2021-06-28,FR,0
2021-06-29,FR,0
2021-06-30,FR,0
2021-07-01,FR,1
2021-07-02,FR,0
2021-07-04,FR,0
2021-07-05,FR,0
2021-07-06,FR,0
2021-07-07,FR,0
2021-07-08,FR,0
2021-07-09,FR,0
2021-07-12,FR,0
2021-07-14,FR,0
2021-07-15,FR,0
2021-07-16,FR,0
2021-07-17,FR,0
2021-07-18,FR,0
2021-07-19,FR,0
2021-07-20,FR,0
2021-07-21,FR,0
2021-07-22,FR,0
2021-07-23,FR,0
2021-07-24,FR,0
2021-07-25,FR,1
2021-07-26,FR,0
2021-07-27,FR,0
2021-07-28,FR,0
2021-07-29,FR,0
2021-07-30,FR,0
2021-07-31,FR,0
2021-08-01,FR,0
2021-08-02,FR,1
2021-08-06,FR,0
2021-08-07,FR,1
2021-08-08,FR,1
2021-08-09,FR,0
2021-08-10,FR,0
2021-08-11,FR,0
2021-08-12,FR,0
2021-08-13,FR,0
2021-08-14,FR,0
2021-08-15,FR,2
2021-08-16,FR,0
2021-08-17,FR,2
2021-08-18,FR,1
2021-08-19,FR,2
2021-08-20,FR,2
2021-08-21,FR,1
2021-08-22,FR,2
2021-08-23,FR,4
2021-08-24,FR,3
2021-08-25,FR,5
2021-08-26,FR,6
2021-08-27,FR,0
2021-08-28,FR,2
2021-08-29,FR,3
2021-08-30,FR,6
2021-08-31,FR,3
2021-09-01,FR,1
2021-09-02,FR,4
2021-09-06,FR,0
2021-09-07,FR,1
2021-09-08,FR,2
2021-09-09,FR,2
2021-09-10,FR,2
2021-09-11,FR,2
2021-09-12,FR,1
2021-09-13,FR,1
2021-09-14,FR,1
2021-09-15,FR,1
2021-09-16,FR,1
2021-09-17,FR,0
2021-09-18,FR,2
2021-09-19,FR,1
2021-09-20,FR,1
2021-09-21,FR,3
2021-09-22,FR,0
2021-09-23,FR,1
2021-09-24,FR,0
2021-09-25,FR,0
2021-09-26,FR,0
2021-09-27,FR,2
2021-09-28,FR,0
2021-09-29,FR,0
2021-09-30,FR,0
2021-10-01,FR,1
2021-10-02,FR,1
2021-10-03,FR,1
2021-10-04,FR,1
2021-10-05,FR,1
2021-10-06,FR,0
2021-10-07,FR,1
2021-10-08,FR,1
2021-10-09,FR,0
2021-10-10,FR,0
2021-10-11,FR,1
2021-10-12,FR,3
2021-10-13,FR,1
2021-10-14,FR,1
2021-10-15,FR,1
2021-10-16,FR,0
2021-10-17,FR,2
2021-10-18,FR,1
2021-10-19,FR,1
2021-10-20,FR,1
2021-10-22,FR,0
2021-10-23,FR,3
2021-10-24,FR,3
2021-10-25,FR,3
2021-10-26,FR,0
2021-10-27,FR,3
2021-10-28,FR,0
2021-10-29,FR,2
2021-10-30,FR,0
2021-10-31,FR,2
2021-11-01,FR,2
2021-11-02,FR,0
2021-11-03,FR,2
2021-11-04,FR,3
2021-11-05,FR,1
2021-11-06,FR,4
2021-11-07,FR,0
2021-11-08,FR,1
2021-11-09,FR,0
2021-11-10,FR,1
2021-11-11,FR,2
2021-11-12,FR,2
2021-11-13,FR,0
2021-11-14,FR,2
2021-11-15,FR,0
2021-11-16,FR,2
2021-11-17,FR,6
2021-11-18,FR,2
2021-11-19,FR,3
2021-11-20,FR,1
2021-11-21,FR,0
2021-11-22,FR,0
2021-11-23,FR,2
2021-11-24,FR,3
2021-11-25,FR,2
2021-11-26,FR,1
2021-11-27,FR,0
2021-11-28,FR,3
2021-11-29,FR,5
2021-11-30,FR,4
2021-12-01,FR,1
2021-12-02,FR,4
2021-12-03,FR,7
2021-12-04,FR,3
2021-12-05,FR,0
2021-12-06,FR,5
2021-12-07,FR,3
2021-12-08,FR,1
2021-12-09,FR,7
2021-12-10,FR,5
2021-12-11,FR,7
2021-12-12,FR,8
2021-12-13,FR,3
2021-12-15,FR,2
2021-12-16,FR,6
2021-12-17,FR,3
2021-12-18,FR,1
2021-12-19,FR,2
2021-02-01,AR,1
2021-02-02,AR,0
2021-02-03,AR,0
2021-02-04,AR,0
2021-02-05,AR,0
2021-12-20,FR,2
2021-12-21,FR,6
2021-12-22,FR,1
2021-12-23,FR,4
2021-12-24,FR,2
2021-08-20,VS,0
2021-08-21,VS,2
2021-08-22,VS,0
2021-08-23,VS,2
2021-08-24,VS,1
2021-12-25,FR,6
2021-12-26,FR,1
2021-12-27,FR,5
2021-12-28,FR,5
2021-12-29,FR,2
2021-12-30,FR,4
2021-12-31,FR,2
2022-01-01,FR,2
2022-01-02,FR,5
2022-01-03,FR,6
2022-01-04,FR,8
2022-01-05,FR,1
2022-01-06,FR,5
2022-01-07,FR,3
2022-01-08,FR,1
2022-01-09,FR,3
2022-01-10,FR,2
2022-01-11,FR,5
2022-01-12,FR,5
2022-01-13,FR,4
2022-01-14,FR,4
2022-01-15,FR,5
2022-01-16,FR,2
2022-01-17,FR,4
2022-01-18,FR,3
2022-01-19,FR,5
2022-01-20,FR,5
2022-01-22,FR,3
2022-01-23,FR,2
2022-01-24,FR,6
2022-01-25,FR,9
2022-01-26,FR,5
2022-01-27,FR,3
2022-01-28,FR,9
2022-01-29,FR,6
2022-01-30,FR,5
2022-01-31,FR,17
2022-02-01,FR,5
2022-02-02,FR,7
2022-02-03,FR,8
2022-02-04,FR,4
2022-02-05,FR,3
2022-02-06,FR,4
2022-02-09,FR,10
2022-02-10,FR,3
2022-02-11,FR,4
2022-02-12,FR,4
2022-02-13,FR,2
2022-02-14,FR,3
2022-02-15,FR,3
2022-02-16,FR,5
2022-02-17,FR,7
2022-02-18,FR,3
2022-02-19,FR,2
2022-02-20,FR,4
2022-02-21,FR,4
2021-08-25,VS,1
2021-06-29,CH,2
2021-04-23,AR,0
2022-03-15,FR,7
2022-03-16,FR,4
2022-03-17,FR,1
2022-03-18,FR,5
2022-03-19,FR,4
2022-03-20,FR,6
2022-03-21,FR,4
2022-03-22,FR,5
2022-03-23,FR,5
2022-03-24,FR,5
2021-08-26,VS,0
2021-08-27,VS,0
2021-06-30,CH,1
2021-05-06,AR,0
2022-03-25,FR,3
2022-03-26,FR,2
2022-03-27,FR,0
2022-03-28,FR,4
2022-03-29,FR,8
2022-03-30,FR,2
2022-03-31,FR,2
2022-04-01,FR,2
2022-04-02,FR,2
2022-04-03,FR,1
2021-08-28,VS,0
2022-04-04,FR,3
2022-04-05,FR,0
2022-04-06,FR,0
2022-04-07,FR,2
2022-04-08,FR,3
2022-04-09,FR,0
2022-04-10,FR,3
2022-04-11,FR,3
2022-04-17,FR,5
2022-04-18,FR,1
2022-04-19,FR,1
2022-04-20,FR,2
2022-04-21,FR,0
2022-04-22,FR,0
2021-08-29,VS,1
2021-08-30,VS,2
2021-07-01,CH,3
2021-07-02,CH,3
2021-06-04,AR,0
2021-06-05,AR,1
2022-04-23,FR,1
2022-04-24,FR,0
2022-04-25,FR,1
2022-04-26,FR,2
2022-04-27,FR,1
2021-08-31,VS,0
2021-09-01,VS,0
2022-04-28,FR,0
2021-07-03,CH,1
2021-07-04,CH,3
2021-05-10,LU,2
2021-01-08,SO,8
2021-06-18,AR,0
2021-06-19,AR,0
2022-04-29,FR,0
2021-01-09,SO,8
2020-09-11,TG,0
2020-09-12,TG,0
2021-09-02,VS,1
2021-09-03,VS,0
2021-09-04,VS,0
2021-09-05,VS,0
2021-09-06,VS,1
2022-04-30,FR,1
2022-05-01,FR,0
2022-05-02,FR,1
2022-05-03,FR,0
2022-05-04,FR,2
2022-05-05,FR,0
2022-05-06,FR,0
2022-05-07,FR,0
2022-05-08,FR,0
2022-05-09,FR,3
2022-05-10,FR,2
2022-05-11,FR,0
2022-05-12,FR,1
2022-05-13,FR,2
2021-07-05,CH,4
2021-07-06,CH,5
2021-01-31,SO,2
2021-02-01,SO,2
2020-09-13,TG,0
2021-09-07,VS,1
2021-09-08,VS,0
2021-07-07,CH,5
2021-07-07,AR,0
2020-09-14,TG,0
2021-09-09,VS,2
2021-09-10,VS,0
2021-09-11,VS,1
2021-09-12,VS,1
2021-09-13,VS,0
2021-07-08,CH,6
2021-05-16,LU,1
2021-07-12,AR,0
2022-05-14,FR,0
2022-05-15,FR,0
2022-05-16,FR,2
2022-05-17,FR,0
2022-05-18,FR,0
2022-05-19,FR,1
2022-05-20,FR,0
2021-02-02,SO,1
2020-09-19,TG,0
2021-09-14,VS,2
2021-09-15,VS,1
2021-09-16,VS,1
2021-07-09,CH,6
2021-07-21,AR,0
2022-05-21,FR,0
2022-05-22,FR,0
2022-05-23,FR,0
2022-05-24,FR,0
2022-05-26,FR,0
2022-05-27,FR,0
2022-05-28,FR,0
2022-05-30,FR,1
2022-05-31,FR,0
2021-09-17,VS,0
2022-06-01,FR,0
2022-06-02,FR,2
2022-06-03,FR,0
2022-06-04,FR,0
2022-06-05,FR,2
2022-06-06,FR,2
2022-06-07,FR,0
2022-06-08,FR,0
2022-06-13,FR,0
2022-06-14,FR,2
2022-06-15,FR,2
2022-06-16,FR,0
2022-06-17,FR,0
2022-06-18,FR,1
2022-06-19,FR,2
2021-07-10,CH,2
2021-03-14,SO,1
2020-09-04,VS,0
2021-09-18,VS,1
2021-07-11,CH,2
2021-07-12,CH,12
2021-08-16,AR,1
2021-08-18,AR,0
2021-08-19,AR,0
2021-09-19,VS,1
2021-09-20,VS,0
2021-09-21,VS,1
2021-09-22,VS,1
2021-09-23,VS,0
2021-09-24,VS,0
2021-07-13,CH,6
2021-07-14,CH,4
2021-05-18,LU,3
2021-03-25,SO,3
2021-08-24,AR,0
2021-08-25,AR,1
2022-06-20,FR,2
2021-03-26,SO,0
2020-09-25,TG,0
2021-09-25,VS,1
2021-09-26,VS,1
2021-09-27,VS,0
2021-09-28,VS,0
2021-09-29,VS,0
2022-06-21,FR,0
2022-06-22,FR,1
2022-06-23,FR,2
2022-06-24,FR,2
2022-06-25,FR,3
2022-06-26,FR,0
2022-06-28,FR,1
2022-06-29,FR,4
2022-06-30,FR,0
2021-09-30,VS,0
2021-07-15,CH,10
2021-10-12,AR,0
2021-10-01,VS,0
2020-03-03,GE,0
2020-05-08,GE,0
2020-05-09,GE,0
2020-05-12,GE,0
2020-05-21,GE,0
2020-12-02,GE,2
2020-12-03,GE,5
2020-12-04,GE,4
2020-12-10,GE,3
2020-12-14,GE,3
2020-12-18,GE,2
2020-12-19,GE,2
2020-12-20,GE,3
2020-12-23,GE,4
2020-12-24,GE,6
2020-12-25,GE,5
2020-12-26,GE,1
2020-12-27,GE,4
2020-12-28,GE,6
2020-12-29,GE,4
2020-12-30,GE,4
2020-12-31,GE,4
2021-10-02,VS,0
2021-07-16,CH,11
2021-07-17,CH,13
2021-07-18,CH,10
2021-07-19,CH,10
2021-07-20,CH,10
2021-07-21,CH,15
2021-11-26,AR,0
2021-01-01,GE,6
2021-01-02,GE,4
2021-01-03,GE,5
2021-01-04,GE,5
2021-01-05,GE,2
2021-01-06,GE,3
2021-07-22,CH,20
2021-07-23,CH,18
2021-07-24,CH,10
2021-05-20,LU,4
2021-05-21,LU,0
2021-11-28,AR,3
2021-11-29,AR,1
2021-07-13,SO,0
2021-07-14,SO,0
2020-09-28,TG,0
2020-09-29,TG,3
2021-10-03,VS,0
2021-10-04,VS,1
2021-10-05,VS,2
2021-10-06,VS,2
2021-10-07,VS,0
2021-07-25,CH,10
2020-09-30,TG,1
2020-10-01,TG,0
2021-07-26,CH,12
2021-10-08,VS,0
2021-10-09,VS,2
2021-05-26,LU,3
2021-05-27,LU,2
2021-05-28,LU,1
2021-07-20,SO,0
2021-10-10,VS,0
2021-10-11,VS,2
2021-07-27,CH,17
2021-07-28,CH,19
2021-10-12,VS,3
2022-02-04,CH,151
2021-01-07,GE,7
2021-01-08,GE,6
2021-01-09,GE,3
2021-01-10,GE,6
2021-01-11,GE,4
2021-01-12,GE,5
2021-01-13,GE,3
2021-01-14,GE,5
2021-01-15,GE,5
2021-01-16,GE,5
2021-01-17,GE,1
2021-01-18,GE,7
2021-01-19,GE,7
2021-10-13,VS,0
2021-07-29,CH,20
2021-05-29,LU,3
2021-12-15,AR,1
2021-01-20,GE,4
2021-01-21,GE,6
2021-01-22,GE,6
2021-01-23,GE,1
2021-01-24,GE,3
2021-01-25,GE,4
2021-01-26,GE,6
2021-08-04,SO,0
2020-10-04,TG,1
2021-10-14,VS,0
2021-01-28,GE,1
2021-10-15,VS,0
2021-01-29,GE,0
2021-01-30,GE,4
2021-01-31,GE,1
2021-02-01,GE,0
2021-02-02,GE,3
2021-02-03,GE,4
2021-02-04,GE,2
2021-02-05,GE,3
2021-02-06,GE,3
2021-02-07,GE,4
2021-02-08,GE,3
2021-02-09,GE,5
2021-02-10,GE,1
2021-02-11,GE,4
2021-02-12,GE,1
2022-02-08,CH,130
2021-02-13,GE,3
2021-02-14,GE,2
2021-02-15,GE,3
2021-02-16,GE,5
2021-02-17,GE,3
2021-02-18,GE,3
2021-02-19,GE,5
2021-02-20,GE,3
2021-02-21,GE,3
2021-02-22,GE,2
2021-02-23,GE,0
2021-02-25,GE,1
2021-02-26,GE,2
2021-10-16,VS,0
2021-07-30,CH,23
2021-07-31,CH,17
2021-08-01,CH,18
2022-01-20,AR,1
2021-02-27,GE,1
2020-10-05,TG,0
2021-05-30,LU,0
2021-10-17,VS,0
2021-10-18,VS,0
2021-05-31,LU,0
2021-09-20,SO,2
2021-09-21,SO,2
2021-10-19,VS,1
2021-10-20,VS,1
2021-02-28,GE,0
2021-03-01,GE,0
2021-03-02,GE,5
2021-03-03,GE,4
2021-03-04,GE,4
2021-03-05,GE,1
2021-03-06,GE,3
2021-03-07,GE,1
2021-03-08,GE,8
2021-03-10,GE,4
2021-03-11,GE,5
2021-03-12,GE,7
2021-03-13,GE,6
2021-03-14,GE,3
2021-03-15,GE,10
2021-03-16,GE,6
2021-10-21,VS,3
2021-08-02,CH,25
2022-02-04,AR,0
2021-03-17,GE,4
2021-03-18,GE,3
2021-03-19,GE,2
2021-03-20,GE,6
2021-03-21,GE,5
2021-03-22,GE,10
2021-03-23,GE,5
2021-03-24,GE,8
2021-03-25,GE,5
2021-10-22,VS,0
2021-03-27,GE,6
2021-03-28,GE,4
2022-04-12,FR,5
2022-04-13,FR,1
2022-04-14,FR,4
2022-04-15,FR,2
2021-10-23,VS,1
2021-10-24,VS,0
2020-03-05,CH,18
2020-03-06,CH,24
2020-03-07,CH,8
2020-03-08,CH,18
2021-03-29,GE,9
2021-10-25,VS,0
2021-10-26,VS,1
2020-03-09,CH,29
2020-03-12,CH,52
2020-03-18,CH,113
2021-06-05,LU,0
2022-02-16,AR,1
2020-10-09,TG,1
2021-08-03,CH,24
2021-06-06,LU,2
2021-12-06,SO,8
2021-08-04,CH,25
2021-10-27,VS,0
2022-02-17,AR,0
2022-04-16,FR,5
2021-10-28,VS,1
2020-10-10,TG,2
2021-10-29,VS,3
2021-10-30,VS,0
2021-03-30,GE,5
2021-04-02,GE,14
2021-04-03,GE,17
2021-04-04,GE,12
2021-04-05,GE,7
2021-04-06,GE,6
2021-04-07,GE,9
2021-04-08,GE,10
2021-04-12,GE,3
2021-04-14,GE,7
2021-04-15,GE,12
2021-04-16,GE,11
2021-04-17,GE,5
2021-04-18,GE,5
2021-04-19,GE,8
2021-04-20,GE,8
2021-04-21,GE,9
2021-04-22,GE,3
2021-04-23,GE,14
2021-04-25,GE,5
2021-04-26,GE,10
2021-04-27,GE,7
2021-04-28,GE,8
2021-04-29,GE,4
2021-04-30,GE,5
2021-05-01,GE,5
2021-05-02,GE,3
2021-05-03,GE,3
2021-05-04,GE,4
2021-05-05,GE,8
2021-05-06,GE,6
2021-05-07,GE,5
2021-05-08,GE,0
2021-05-09,GE,3
2021-05-10,GE,9
2021-05-11,GE,4
2021-05-12,GE,4
2021-05-13,GE,1
2021-05-14,GE,2
2021-05-15,GE,2
2021-05-16,GE,4
2021-05-17,GE,4
2021-05-18,GE,7
2021-05-19,GE,3
2021-05-20,GE,5
2021-05-21,GE,3
2021-05-22,GE,2
2021-05-23,GE,2
2021-05-24,GE,1
2021-05-25,GE,2
2021-05-26,GE,1
2021-05-27,GE,2
2021-05-28,GE,4
2021-05-29,GE,2
2021-05-30,GE,1
2021-05-31,GE,3
2021-06-01,GE,0
2021-06-02,GE,2
2021-06-03,GE,2
2021-06-04,GE,2
2021-06-05,GE,1
2021-06-06,GE,0
2021-06-07,GE,2
2021-06-08,GE,1
2021-06-09,GE,2
2021-06-10,GE,2
2021-06-11,GE,1
2021-06-12,GE,0
2021-06-13,GE,0
2021-06-14,GE,2
2021-06-15,GE,1
2021-06-16,GE,1
2021-06-17,GE,0
2021-06-18,GE,0
2021-06-19,GE,0
2021-06-20,GE,1
2021-06-21,GE,3
2021-06-22,GE,1
2021-06-23,GE,0
2021-06-24,GE,0
2021-06-25,GE,2
2021-06-26,GE,0
2021-06-27,GE,0
2021-06-28,GE,0
2021-06-29,GE,0
2021-06-30,GE,0
2021-07-01,GE,0
2021-07-02,GE,1
2021-07-03,GE,0
2021-07-04,GE,0
2021-07-05,GE,0
2021-07-06,GE,1
2021-07-07,GE,0
2021-07-08,GE,1
2021-07-09,GE,0
2021-07-10,GE,0
2021-07-11,GE,0
2021-07-12,GE,1
2021-07-13,GE,0
2021-07-14,GE,0
2021-07-15,GE,0
2021-07-16,GE,0
2021-07-17,GE,0
2021-07-18,GE,0
2021-07-19,GE,0
2021-07-20,GE,1
2021-07-21,GE,2
2021-07-22,GE,3
2021-07-23,GE,4
2021-07-24,GE,2
2021-07-25,GE,0
2021-07-26,GE,1
2021-07-27,GE,3
2021-07-28,GE,2
2021-07-29,GE,0
2021-07-30,GE,3
2021-07-31,GE,4
2021-08-01,GE,5
2021-08-02,GE,3
2021-08-03,GE,2
2021-08-04,GE,2
2021-08-05,GE,2
2021-08-06,GE,1
2021-08-07,GE,2
2021-08-08,GE,4
2021-08-09,GE,2
2021-08-11,GE,2
2021-08-12,GE,3
2021-08-13,GE,5
2021-08-18,GE,6
2021-08-19,GE,4
2021-08-20,GE,9
2021-08-21,GE,4
2021-08-22,GE,2
2021-08-23,GE,9
2021-08-24,GE,6
2021-08-25,GE,5
2021-08-26,GE,10
2021-08-27,GE,2
2021-08-28,GE,5
2021-08-29,GE,5
2021-08-30,GE,3
2021-09-06,GE,7
2021-09-07,GE,4
2021-09-08,GE,2
2021-09-09,GE,4
2021-09-10,GE,6
2021-09-11,GE,4
2021-09-12,GE,1
2021-09-13,GE,2
2021-09-14,GE,2
2021-09-15,GE,2
2021-09-16,GE,1
2021-09-17,GE,2
2021-09-18,GE,0
2021-09-19,GE,5
2021-09-20,GE,1
2021-09-21,GE,2
2021-09-22,GE,2
2021-09-23,GE,5
2021-09-24,GE,3
2021-09-25,GE,0
2021-09-26,GE,3
2021-09-27,GE,2
2021-09-28,GE,6
2021-09-29,GE,3
2021-09-30,GE,4
2021-10-01,GE,0
2021-10-02,GE,2
2021-10-03,GE,3
2021-10-04,GE,0
2021-10-05,GE,3
2021-10-06,GE,1
2021-10-07,GE,3
2021-10-08,GE,1
2021-10-09,GE,1
2021-10-10,GE,1
2021-10-11,GE,2
2021-10-12,GE,4
2021-10-13,GE,2
2021-10-14,GE,0
2021-10-23,GE,3
2021-10-24,GE,0
2021-10-25,GE,3
2021-10-26,GE,1
2021-10-27,GE,2
2021-10-28,GE,2
2021-10-29,GE,2
2021-10-30,GE,4
2021-10-31,GE,6
2021-11-01,GE,2
2021-11-02,GE,6
2021-11-03,GE,6
2021-11-04,GE,2
2021-11-05,GE,2
2021-11-06,GE,2
2021-11-07,GE,1
2021-11-08,GE,3
2021-11-09,GE,6
2021-11-10,GE,9
2021-11-11,GE,4
2021-11-12,GE,7
2021-11-13,GE,4
2021-11-14,GE,0
2021-11-15,GE,9
2021-11-16,GE,4
2021-11-17,GE,5
2021-11-18,GE,4
2021-11-19,GE,11
2021-11-20,GE,6
2021-11-23,GE,8
2021-11-24,GE,9
2021-11-25,GE,10
2021-11-26,GE,17
2021-11-28,GE,8
2021-11-29,GE,15
2021-11-30,GE,11
2021-12-01,GE,9
2021-12-02,GE,14
2021-12-03,GE,19
2021-12-04,GE,12
2021-12-05,GE,10
2021-12-06,GE,13
2021-12-07,GE,12
2021-12-08,GE,16
2021-12-09,GE,16
2021-12-10,GE,19
2021-12-11,GE,11
2021-12-12,GE,9
2021-12-13,GE,16
2021-12-14,GE,12
2021-12-15,GE,15
2021-12-16,GE,17
2021-12-17,GE,14
2021-12-18,GE,10
2021-12-19,GE,11
2021-12-20,GE,15
2021-12-22,GE,23
2021-12-23,GE,22
2021-12-24,GE,20
2021-12-27,GE,28
2021-12-28,GE,20
2021-12-29,GE,16
2021-12-30,GE,21
2021-12-31,GE,18
2022-01-05,GE,19
2022-01-06,GE,33
2022-01-07,GE,31
2022-01-08,GE,15
2022-01-09,GE,11
2022-01-10,GE,35
2022-01-11,GE,25
2022-01-12,GE,18
2022-01-13,GE,32
2022-01-14,GE,18
2022-01-15,GE,25
2022-01-16,GE,21
2022-01-17,GE,33
2022-01-18,GE,22
2022-01-19,GE,41
2022-01-22,GE,17
2022-01-24,GE,29
2022-01-25,GE,23
2022-01-26,GE,18
2021-10-31,VS,1
2021-11-01,VS,1
2020-03-19,CH,110
2020-05-23,BE,0
2021-03-26,GE,9
2022-01-27,GE,20
2022-01-28,GE,13
2022-02-01,GE,24
2022-02-02,GE,16
2022-02-03,GE,20
2022-02-05,GE,9
2022-02-06,GE,9
2022-02-07,GE,14
2022-02-08,GE,17
2022-02-09,GE,15
2022-02-13,GE,7
2022-02-14,GE,7
2022-02-15,GE,10
2022-02-16,GE,7
2022-02-17,GE,14
2022-02-18,GE,10
2022-02-20,GE,4
2022-02-22,GE,7
2022-02-23,GE,3
2022-02-24,GE,3
2022-02-25,GE,7
2022-02-26,GE,2
2022-03-03,GE,6
2022-03-04,GE,6
2022-03-05,GE,3
2022-03-06,GE,9
2022-03-07,GE,16
2022-03-10,GE,6
2022-03-11,GE,15
2022-03-12,GE,6
2022-03-13,GE,5
2022-03-16,GE,8
2022-03-17,GE,12
2022-03-18,GE,13
2022-03-21,GE,15
2022-03-22,GE,11
2022-03-23,GE,13
2022-03-24,GE,13
2022-03-25,GE,18
2022-03-26,GE,7
2022-03-27,GE,9
2022-03-28,GE,18
2022-03-29,GE,10
2022-03-30,GE,16
2022-04-06,GE,11
2022-04-07,GE,7
2022-04-08,GE,9
2022-04-11,GE,11
2022-04-12,GE,6
2022-04-15,GE,7
2022-04-16,GE,5
2022-04-18,GE,5
2022-04-19,GE,8
2022-04-20,GE,9
2022-04-21,GE,13
2022-04-22,GE,11
2022-04-23,GE,3
2022-04-24,GE,9
2022-04-25,GE,6
2022-04-26,GE,3
2022-04-27,GE,3
2022-04-28,GE,5
2022-04-29,GE,6
2022-04-30,GE,8
2022-05-01,GE,4
2022-05-02,GE,6
2022-05-04,GE,4
2022-05-05,GE,4
2022-05-06,GE,8
2022-05-07,GE,1
2022-05-08,GE,1
2022-05-09,GE,8
2022-05-10,GE,4
2022-05-11,GE,7
2022-05-12,GE,4
2022-05-24,GE,2
2022-05-25,GE,2
2022-05-26,GE,2
2022-05-29,GE,3
2022-05-30,GE,7
2022-05-31,GE,8
2022-06-03,GE,6
2022-06-04,GE,2
2022-06-05,GE,2
2022-06-07,GE,12
2022-06-09,GE,12
2022-06-10,GE,6
2022-06-12,GE,4
2022-06-14,GE,11
2022-06-15,GE,7
2022-06-16,GE,8
2022-06-17,GE,7
2022-06-18,GE,10
2022-06-19,GE,10
2022-06-20,GE,10
2022-06-21,GE,14
2022-06-22,GE,13
2022-06-23,GE,12
2022-06-24,GE,8
2022-06-26,GE,10
2020-02-24,GL,0
2020-02-25,GL,0
2020-02-27,GL,0
2020-02-28,GL,0
2020-02-29,GL,0
2020-03-01,GL,0
2020-03-06,GL,0
2020-03-07,GL,0
2020-03-08,GL,0
2020-03-09,GL,0
2020-03-10,GL,0
2020-03-11,GL,0
2020-03-12,GL,0
2020-03-13,GL,1
2020-03-14,GL,1
2020-03-15,GL,1
2020-03-16,GL,0
2020-03-17,GL,0
2020-03-18,GL,0
2020-03-19,GL,0
2020-03-20,GL,0
2020-03-21,GL,0
2020-03-22,GL,0
2020-03-23,GL,1
2020-03-24,GL,1
2020-03-25,GL,1
2020-03-26,GL,0
2020-03-27,GL,1
2020-03-28,GL,0
2020-03-29,GL,1
2020-03-30,GL,1
2020-03-31,GL,0
2020-04-01,GL,1
2020-04-02,GL,1
2020-04-03,GL,0
2020-04-04,GL,0
2020-04-08,GL,0
2020-04-09,GL,0
2020-04-14,GL,0
2020-04-15,GL,2
2020-04-16,GL,0
2020-04-17,GL,0
2020-04-18,GL,1
2020-04-19,GL,1
2020-04-20,GL,0
2020-04-21,GL,0
2020-04-22,GL,0
2020-04-23,GL,0
2020-04-24,GL,0
